State,Year,Name,Stars,Rating
OH,2009,Ricky Harris,3,0.8417
OH,2009,Pat McShane,3,0.8417
OH,2009,Jake Brandt,3,0.8417
OH,2009,Chris Borland,3,0.8417
OH,2009,Nate Cadogan,3,0.8403
OH,2009,Pat Hinkel,3,0.8399
OH,2009,Brian Slack,3,0.8399
OH,2009,John Anevski,3,0.8385
OH,2009,Adam Replogle,3,0.8372
OH,2009,Devontae Payne,3,0.8337
OH,2009,Nate Freese,3,0.8319
OH,2009,Tyler Scott,3,0.8306
OH,2009,Cody Pettit,3,0.8306
OH,2009,Austin Moore,3,0.8274
OH,2009,Aunre Davis,3,0.8257
OH,2009,Eric Page,3,0.8257
OH,2009,Darwin Cook,3,0.8257
OH,2009,Jordan Hopgood,3,0.8257
OH,2009,Erik Finklea,3,0.8243
OH,2009,Dwayne Woods,3,0.8243
OH,2009,Micah Hyde,3,0.8243
OH,2009,Javon Cornley,3,0.8243
OH,2009,Blake Annen,3,0.8226
OH,2009,Michael Hilty,3,0.8226
OH,2009,Perez Ashford,3,0.8212
OH,2009,Jake Feldmeyer,3,0.8181
OH,2009,Brian Smith,3,0.8146
OH,2009,Tim Moore,3,0.8146
OH,2009,Jerel Worthy,3,0.8137
OH,2009,Bryan Wagner,3,0.8132
OH,2009,Dan Molls,3,0.8132
OH,2009,Zakee Bashir,3,0.8115
OH,2009,Corey Freeman,3,0.8111
OH,2009,Romel Dismuke,3,0.8101
OH,2009,Alex Bayer,3,0.8101
OH,2009,John Pettigrew,3,0.8087
OH,2009,Derek Hoebing,3,0.8087
OH,2009,Adam Schneid,3,0.8087
OH,2009,Stephen Houston,3,0.8083
OH,2009,Anthony Talbert,3,0.8083
OH,2009,Jeremy Johnson,3,0.8083
OH,2009,Javon Marshall,3,0.8083
OH,2009,Sean McClellan,3,0.8069
OH,2009,Austin Boucher,3,0.8052
OH,2009,Colton Griffis,3,0.8052
OH,2009,Tyler Harrell,3,0.8038
OH,2009,Roman Lawson,3,0.8021
OH,2009,Danny Gress,3,0.7990
OH,2009,Tyler Arend,3,0.7990
OH,2009,Brian Smith,3,0.7986
OH,2009,Tim Edmond,3,0.7986
OH,2009,Mark Mays,2,0.7889
OH,2009,Evan Wiley,2,0.7889
OH,2009,Damon Sims,2,0.7889
OH,2009,Joe Vidovic,2,0.7889
OH,2009,Deji Olatoye,2,0.7889
OH,2009,Terrence Owens,2,0.7870
OH,2009,Randy Greenwood,2,0.7865
OH,2009,Jairus Campbell,2,0.7778
OH,2009,Anthony Shoemaker,2,0.7719
OH,2009,Luke Batton,2,0.7667
OH,2009,Eric Jordan,2,0.7667
OH,2009,Collin Boucher,2,0.7667
OH,2009,T.J. Fatinikun,2,0.7667
OH,2009,Adam Steiner,2,0.7667
OH,2009,Joey Parris,2,0.7667
OH,2009,Anthony Meriwether,2,0.7667
OH,2009,Tristin Marvin,2,0.7667
OH,2009,Max Plunkett,2,0.7667
OH,2009,Brian Winters,2,0.7667
OH,2009,Tim Kynard,2,0.7667
OH,2009,Jordan Houser,2,0.7667
OH,2009,David Anderson,2,0.7667
OH,2009,Mario Dovell,2,0.7667
OH,2009,Bernard Pinckney,2,0.7667
OH,2009,Drew Stevens,2,0.7667
OH,2009,Erique Geiger,2,0.7625
OH,2009,Richard Steele,2,0.7563
OH,2009,Alex Gillett,2,0.7444
OH,2009,Greg Davison,2,0.7438
OH,2009,Josh Couch,2,0.7222
OH,2009,Garrett Gronowski,2,0.7222
OH,2009,Blake Fraley,2,0.7222
OH,2009,Sam Johnson,2,0.7000
OH,2009,Ben Pike,2,0.7000
OH,2009,Zac Kerin,2,0.7000
OH,2009,Jeffvon Gill,2,0.7000
OH,2009,Vince German,2,0.7000
OH,2009,Jacob Dooley,2,0.7000
MI,2010,William Gholston,5,0.9899
MI,2010,Devin Gardner,4,0.9677
MI,2010,Rob Bolden,4,0.9568
MI,2010,Dior Mathis,4,0.9358
MI,2010,C.J. Olaniyan,4,0.9251
MI,2010,Max Bullough,4,0.9095
MI,2010,Mylan Hicks,4,0.8999
MI,2010,Johnathan Hankins,4,0.8932
MI,2010,Joe Boisture,3,0.8844
MI,2010,Austin Gray,3,0.8733
MI,2010,Paul Jorgensen,3,0.8684
MI,2010,Nick Hill,3,0.8670
MI,2010,Daniel Easterly,3,0.8653
MI,2010,Earnest Thomas,3,0.8639
MI,2010,Ishmael Thomas,3,0.8622
MI,2010,Mike Sadler,3,0.8573
MI,2010,Jeremy Jackson,3,0.8573
MI,2010,Carl Davis,3,0.8559
MI,2010,Tony Lippett,3,0.8542
MI,2010,Tony Jones,3,0.8510
MI,2010,Mike Sadler,3,0.8493
MI,2010,Taylor Calero,3,0.8479
MI,2010,Austin White,3,0.8462
MI,2010,D.J. Lynch,3,0.8448
MI,2010,Nores Fradi,3,0.8448
MI,2010,Jeremy Langford,3,0.8434
MI,2010,Taylor Calero,3,0.8431
MI,2010,Matt Zakrzewski,3,0.8368
MI,2010,Kevonte Martin-Manley,3,0.8337
MI,2010,Charlie Walker,3,0.8333
MI,2010,Cody Kater,3,0.8198
MI,2010,Bill Ivan,3,0.8163
MI,2010,Mason Krysinski,3,0.8132
MI,2010,Aaron Foster,3,0.8111
MI,2010,Colin Voss,3,0.8111
MI,2010,Kent King,3,0.8111
MI,2010,Blake Goodell,3,0.8111
MI,2010,Michael Johnson,3,0.8111
MI,2010,Michael Kinville,3,0.8111
MI,2010,Connor Kruse,3,0.8111
MI,2010,Marcus Beaurem,3,0.8111
MI,2010,Cody Silk,3,0.8111
MI,2010,Gabe Martin,3,0.8111
MI,2010,Paul Mudgett,3,0.8021
MI,2010,Johnathon Taylor,2,0.7889
MI,2010,Andy Phillips,2,0.7889
MI,2010,Tyler Lombardo,2,0.7889
MI,2010,Joe Wirth,2,0.7889
MI,2010,Leterrius Walton,2,0.7889
MI,2010,Ben Brown,2,0.7889
MI,2010,Niko Palazeti,2,0.7889
MI,2010,Kevin King,2,0.7865
MI,2010,Bobby McFadden,2,0.7865
MI,2010,Kelip Goodwin,2,0.7667
MI,2010,Montrel Robinson,2,0.7667
MI,2010,Jon Henry,2,0.7667
MI,2010,Deon Butler,2,0.7667
MI,2010,Joe Stefanski,2,0.7667
MI,2010,Zak Giller,2,0.7667
MI,2010,Justin Ford,1,0.6087
OH,2010,Jordan Hicks,5,0.9962
OH,2010,Andrew Norwell,4,0.9615
OH,2010,Spencer Ware,4,0.9593
OH,2010,Latwan Anderson,4,0.9497
OH,2010,Braylon Heard,4,0.9489
OH,2010,Matt James,4,0.9471
OH,2010,Skyler Burkland,4,0.9414
OH,2010,Christian Bryant,4,0.9369
OH,2010,Jamel Turner,4,0.9181
OH,2010,Darryl Baldwin,4,0.9171
OH,2010,Alex Welch,4,0.9124
OH,2010,Andrew Donnal,4,0.9041
OH,2010,Skyler Schofner,4,0.9032
OH,2010,Andrew Hendrix,4,0.8999
OH,2010,Alex Smith,4,0.8974
OH,2010,Dominique Brown,4,0.8958
OH,2010,Jibreel Black,4,0.8944
OH,2010,Scott McVey,4,0.8918
OH,2010,T.Y. Williams,4,0.8914
OH,2010,Jerald Robinson,3,0.8863
OH,2010,Christian Pace,3,0.8795
OH,2010,Matt Rotheram,3,0.8795
OH,2010,J.T. Moore,3,0.8769
OH,2010,Kevin Schloemer,3,0.8764
OH,2010,Davion Rogers,3,0.8764
OH,2010,Bobby Swigert,3,0.8764
OH,2010,Mark Myers,3,0.8750
OH,2010,Mike Dorsey,3,0.8733
OH,2010,Andre Givens,3,0.8733
OH,2010,Solomon Tentman,3,0.8701
OH,2010,Terry Talbott,3,0.8670
OH,2010,Marcus Rush,3,0.8653
OH,2010,Erick Howard,3,0.8653
OH,2010,James Morris,3,0.8639
OH,2010,Jake Ryan,3,0.8622
OH,2010,Kurtis Drummond,3,0.8622
OH,2010,Jewone Snow,3,0.8622
OH,2010,Michael Dorsey,3,0.8600
OH,2010,Travis Jackson,3,0.8600
OH,2010,Derrick Bryant,3,0.8590
OH,2010,Preston Brown,3,0.8590
OH,2010,Luke Massa,3,0.8576
OH,2010,Jimmy Hall,3,0.8559
OH,2010,Jayrone Elliott,3,0.8559
OH,2010,Tim O'Conner,3,0.8556
OH,2010,Rashad Frazier,3,0.8556
OH,2010,Marcus Rush,3,0.8546
OH,2010,D.J. Williamson,3,0.8542
OH,2010,Clint Shepherd,3,0.8542
OH,2010,Terrence Talbott,3,0.8542
OH,2010,Arryn Chenault,3,0.8528
OH,2010,Chi Chi Ariguzo,3,0.8528
OH,2010,Dan Schneider,3,0.8510
OH,2010,Antonio Kinard,3,0.8510
OH,2010,Josh Harrison,3,0.8479
OH,2010,Willie Tatum,3,0.8479
OH,2010,Josh Davis,3,0.8448
OH,2010,Robert Partridge,3,0.8448
OH,2010,Cody Byers,3,0.8448
OH,2010,James Gordon,3,0.8448
OH,2010,Cameron Cole,3,0.8448
OH,2010,Josh Russ,3,0.8448
OH,2010,Chase Hammond,3,0.8417
OH,2010,Chase Hoobler,3,0.8417
OH,2010,Derek Roback,3,0.8417
OH,2010,Brendan Carozzoni,3,0.8417
OH,2010,Pete Bachman,3,0.8417
OH,2010,Jorian Hudson,3,0.8399
OH,2010,Prince-Tyson Gulley,3,0.8399
OH,2010,Teven Eatmon,3,0.8399
OH,2010,Tyler Brause,3,0.8385
OH,2010,C.J. Bryant,3,0.8385
OH,2010,Courtney Avery,3,0.8385
OH,2010,Quintin Cooper,3,0.8385
OH,2010,Michael Dennis,3,0.8368
OH,2010,Soloman Tentman,3,0.8356
OH,2010,Verlon Reed,3,0.8340
OH,2010,Justin Favors,3,0.8337
OH,2010,Ryan Phillis,3,0.8337
OH,2010,Tyon Dixon,3,0.8337
OH,2010,Steve Mehrer,3,0.8333
OH,2010,Keith Wenning,3,0.8333
OH,2010,Brad Harrah,3,0.8333
OH,2010,Greg Mancz,3,0.8333
OH,2010,John James,3,0.8319
OH,2010,Carey Spear,3,0.8319
OH,2010,Luke Wollet,3,0.8306
OH,2010,Jeff Tanner,3,0.8306
OH,2010,Micah Robinson,3,0.8306
OH,2010,Anthony Hitchens,3,0.8306
OH,2010,Dwight Macon,3,0.8292
OH,2010,Seth Cunningham,3,0.8274
OH,2010,Ryland Ward,3,0.8274
OH,2010,Anthony Stryffeler,3,0.8257
OH,2010,Odis Prunty,3,0.8243
OH,2010,Isaiah Byler,3,0.8226
OH,2010,Nick McKnight,3,0.8226
OH,2010,Justin Stumph,3,0.8212
OH,2010,Sam Miller,3,0.8194
OH,2010,David Schneider,3,0.8194
OH,2010,Derek Orr,3,0.8194
OH,2010,Anthony Ritossa,3,0.8194
OH,2010,Aaron Morris,3,0.8194
OH,2010,Alex Zordich,3,0.8194
OH,2010,Jerry Gates,3,0.8194
OH,2010,Cameron Cole,3,0.8188
OH,2010,Avery Cunningham,3,0.8163
OH,2010,Jamaal Tarrent,3,0.8163
OH,2010,Dominic Flewellyn,3,0.8163
OH,2010,Antonio Banks,3,0.8163
OH,2010,Simon Cvijanovic,3,0.8163
OH,2010,Lewellyn Coker,3,0.8163
OH,2010,Caleb Watkins,3,0.8163
OH,2010,Harrison Scott,3,0.8149
OH,2010,Le'Veon Bell,3,0.8149
OH,2010,Anthony Schrock,3,0.8132
OH,2010,Zack Hitchens,3,0.8132
OH,2010,Heath Jackson,3,0.8132
OH,2010,Nick Galvin,3,0.8132
OH,2010,Jamar Williams,3,0.8132
OH,2010,Cameron Ontko,3,0.8118
OH,2010,Ray Vinopal,3,0.8118
OH,2010,Eric Lefeld,3,0.8111
OH,2010,Corey Mason,3,0.8111
OH,2010,Caleb Southworth,3,0.8111
OH,2010,Darius Gilbert,3,0.8111
OH,2010,Josh Hendershot,3,0.8111
OH,2010,Shaquille Jefferson,3,0.8111
OH,2010,Devon McKoy,3,0.8111
OH,2010,Marcus Penn,3,0.8111
OH,2010,Angelo Pruitt,3,0.8083
OH,2010,John Lloyd,3,0.8083
OH,2010,Kyle Snyder,3,0.8069
OH,2010,Ali Kassem,3,0.8069
OH,2010,Jordan Erbes,3,0.8069
OH,2010,Dakota Anderson,3,0.8069
OH,2010,Grant Pleasant,3,0.8069
OH,2010,Zach D'Orazio,3,0.8052
OH,2010,Tony Miliano,3,0.8021
OH,2010,Nathan Carpenter,3,0.8021
OH,2010,Clay Rolf,3,0.8007
OH,2010,Darion Delany,3,0.8000
OH,2010,Jude Adjei-Barimah,3,0.7976
OH,2010,Mark Fackler,2,0.7947
OH,2010,Roosevelt Nix-Jones,2,0.7944
OH,2010,Darion Delaney,2,0.7944
OH,2010,Malcolm Pannell,2,0.7889
OH,2010,Dawalyn Harper,2,0.7889
OH,2010,Carl Washington,2,0.7889
OH,2010,E.J. Tucker,2,0.7889
OH,2010,Lawrence Smith,2,0.7889
OH,2010,Tyler Obringer,2,0.7889
OH,2010,Elias Sayre,2,0.7889
OH,2010,Adam Griffin,2,0.7865
OH,2010,Chase Cochran,2,0.7819
OH,2010,Toney Foster,2,0.7778
OH,2010,Nico Caponi,2,0.7778
OH,2010,Andy Jomantas,2,0.7667
OH,2010,Thad Ingol,2,0.7667
OH,2010,Jack Tomlinson,2,0.7667
OH,2010,Dylan Potts,2,0.7667
OH,2010,Ryan McCollum,2,0.7667
OH,2010,John Steele,2,0.7667
OH,2010,Cory Keebler,2,0.7667
OH,2010,Ray Bush,2,0.7667
OH,2010,Doniel Gambrell,2,0.7667
OH,2010,Stefone Grace,2,0.7667
OH,2010,Thaddeus Ingol,2,0.7667
OH,2010,Keenen Gibbs,2,0.7618
OH,2010,Billy Fisher,2,0.7444
MI,2011,DeAnthony Arnett,4,0.9771
MI,2011,Lawrence Thomas,4,0.9758
MI,2011,Justice Hayes,4,0.9442
MI,2011,Brennen Beyer,4,0.9436
MI,2011,Anthony Zettel,4,0.9339
MI,2011,Valdez Showers,4,0.9054
MI,2011,Onaje Miller,3,0.8801
MI,2011,Jake Fisher,3,0.8793
MI,2011,Shawn Conway,3,0.8667
MI,2011,Taiwan Jones,3,0.8665
MI,2011,Ed Davis,3,0.8599
MI,2011,Raymon Taylor,3,0.8566
MI,2011,Jake Duzey,3,0.8479
MI,2011,Kenny Knight,3,0.8428
MI,2011,Thomas Rawls,3,0.8366
MI,2011,Delonte Hollowell,3,0.8366
MI,2011,Damon Knox,3,0.8366
MI,2011,Allen Robinson,3,0.8360
MI,2011,Ashton Gaines,3,0.8316
MI,2011,Desmond Morgan,3,0.8316
MI,2011,Kyle Brindza,3,0.8313
MI,2011,Bernard Taylor,3,0.8272
MI,2011,Ben McCord,3,0.8266
MI,2011,Conor Hart,3,0.8210
MI,2011,Ethan Wirth,3,0.8175
MI,2011,Trent Voss,3,0.8157
MI,2011,Willie Beavers,3,0.8155
MI,2011,Jalen Schlachter,3,0.8116
MI,2011,Alex Niznak,3,0.8116
MI,2011,Kendrick Roberts,3,0.8054
MI,2011,Parker Ehinger,3,0.8042
MI,2011,Kyle Lints,3,0.8016
MI,2011,Eric Crume,3,0.7968
MI,2011,Kenny Nelson,2,0.7959
MI,2011,Shafer Johnson,2,0.7915
MI,2011,Justin Currie,2,0.7758
MI,2011,Jarrell McKinney,2,0.7758
MI,2011,Anthony Garland,2,0.7693
MI,2011,Kyle Foster,2,0.7684
MI,2011,Kishon Wilcher,2,0.7667
MI,2011,Ramadan Ahmeti,2,0.7667
MI,2011,Joe Kerridge,2,0.7667
MI,2011,Dae'von Robinson,2,0.7667
MI,2011,Keith Moore,2,0.7667
MI,2011,Nate Dreslinski,2,0.7667
MI,2011,Chris Laneaux,2,0.7667
MI,2011,Joshua Taylor,2,0.7667
MI,2011,Victor Mattison,2,0.7667
MI,2011,Brandon Tammaro,2,0.7582
MI,2011,Kenny Rogers,2,0.7582
MI,2011,Da'Shawn Bell,2,0.7582
MI,2011,Tim Hamilton,2,0.7582
MI,2011,Devonte Snyder,2,0.7582
MI,2011,Dylan Brooks,2,0.7333
MI,2011,Jarret Chapman,2,0.7333
MI,2011,Courtney Williams,2,0.7333
MI,2011,Spencer Treadwell,2,0.7333
MI,2011,Jason Wilson,2,0.7333
MI,2011,John Jackson,2,0.7333
MI,2011,Tyler Allen,2,0.7333
MI,2011,Jermal Hosley,2,0.7333
MI,2011,Bryan Ford,2,0.7333
MI,2011,Tyler Tucker,2,0.7333
MI,2011,Bronson Hill,2,0.7333
MI,2011,Nick Beamish,2,0.7333
MI,2011,Stefon Armstead,2,0.7333
MI,2011,Ben Randle,2,0.7333
MI,2011,Willie Snead,2,0.7333
MI,2011,Josh Carter,2,0.7000
OH,2011,Braxton Miller,5,0.9847
OH,2011,Trey DePriest,5,0.9846
OH,2011,Michael Bennett,4,0.9736
OH,2011,Doran Grant,4,0.9705
OH,2011,Steve Miller,4,0.9681
OH,2011,Kenny Hayes,4,0.9454
OH,2011,Chase Farris,4,0.9249
OH,2011,Aundrey Walker,4,0.9208
OH,2011,Eilar Hardy,4,0.9142
OH,2011,Nick Vannett,4,0.9116
OH,2011,Antonio Poole,4,0.9096
OH,2011,Ryan Kelly,4,0.9010
OH,2011,Ron Tanner,4,0.8913
OH,2011,Jarrett Grace,3,0.8897
OH,2011,Devin Smith,3,0.8895
OH,2011,Ray Hamilton,3,0.8889
OH,2011,DerJuan Gambrell,3,0.8873
OH,2011,Steven Daniels,3,0.8784
OH,2011,Donavon Clark,3,0.8782
OH,2011,Joel Heath,3,0.8720
OH,2011,RJ Williamson,3,0.8715
OH,2011,Cardale Jones,3,0.8715
OH,2011,Andre Sturdivant,3,0.8702
OH,2011,Shane Wynn,3,0.8681
OH,2011,Nick Grigsby,3,0.8670
OH,2011,Zack Shaw,3,0.8657
OH,2011,Sean Duggan,3,0.8656
OH,2011,Chris Carter,3,0.8640
OH,2011,Chase Hounshell,3,0.8634
OH,2011,Kevin Williams,3,0.8631
OH,2011,Antonio Underwood,3,0.8618
OH,2011,Austin Traylor,3,0.8617
OH,2011,Shaquille Washington,3,0.8609
OH,2011,Patrick Coyne,3,0.8609
OH,2011,Max Pirman,3,0.8584
OH,2011,Deonte Gibson,3,0.8578
OH,2011,Jesse Hayes,3,0.8566
OH,2011,Tommy Brown,3,0.8559
OH,2011,Darius Patton,3,0.8544
OH,2011,Brad Carrico,3,0.8544
OH,2011,Darien Bryant,3,0.8522
OH,2011,Frank Clark,3,0.8516
OH,2011,Chris Dukes,3,0.8513
OH,2011,Cole Stoudt,3,0.8503
OH,2011,Justin Murray,3,0.8497
OH,2011,Brian Mihalik,3,0.8488
OH,2011,Shaquille Petteway,3,0.8487
OH,2011,Cody Latimer,3,0.8487
OH,2011,Justin Olack,3,0.8472
OH,2011,Chris Boles,3,0.8468
OH,2011,Ray Ball,3,0.8466
OH,2011,Robert Mincey,3,0.8451
OH,2011,Antwan Gilbert,3,0.8429
OH,2011,Brandon Mitchell,3,0.8422
OH,2011,Jack Miller,3,0.8416
OH,2011,A.J. Jordan,3,0.8416
OH,2011,Darius Hillary,3,0.8416
OH,2011,Andrew Smith,3,0.8403
OH,2011,Geoff Mogus,3,0.8382
OH,2011,Connor Cook,3,0.8367
OH,2011,Trayion Durham,3,0.8366
OH,2011,Chris Rock,3,0.8366
OH,2011,Max Morrison,3,0.8333
OH,2011,Percy Johnson,3,0.8333
OH,2011,Rakim Reed,3,0.8333
OH,2011,Jamare Mills,3,0.8333
OH,2011,Jake Lindsey,3,0.8333
OH,2011,Tamani Carter,3,0.8316
OH,2011,Mark Murphy,3,0.8306
OH,2011,Benson Browne,3,0.8278
OH,2011,Kyle Cameron,3,0.8232
OH,2011,Rodriquez Coleman,3,0.8215
OH,2011,Nick VanHoose,3,0.8210
OH,2011,Jeremey Whitlow,3,0.8174
OH,2011,Keith Heitzman,3,0.8166
OH,2011,Greg Brown,3,0.8166
OH,2011,Matt Skura,3,0.8126
OH,2011,Mike Replogle,3,0.8110
OH,2011,Marquise Vann,3,0.8104
OH,2011,Kyle Rose,3,0.8089
OH,2011,Chad West,3,0.8073
OH,2011,Alex Huettel,3,0.8066
OH,2011,Antwan Crutcher,3,0.8066
OH,2011,J.D. Detmer,3,0.8039
OH,2011,Joe Thuney,2,0.7965
OH,2011,Akise Teague,2,0.7924
OH,2011,John Lowdermilk,2,0.7853
OH,2011,Eddie Norrils,2,0.7804
OH,2011,Collin Perchinske,2,0.7780
OH,2011,Brandon Jackson,2,0.7726
OH,2011,Robert Walton,2,0.7701
OH,2011,Jay McCants,2,0.7667
OH,2011,Kyle Hammonds,2,0.7667
OH,2011,Bryan Baird,2,0.7667
OH,2011,Tre Moore,2,0.7667
OH,2011,Landon Smith,2,0.7667
OH,2011,Tony Davis,2,0.7667
OH,2011,Miles Fisher,2,0.7667
OH,2011,Logan Pearce,2,0.7667
OH,2011,Trevon Pendleton,2,0.7667
OH,2011,A.J. Fox,2,0.7582
OH,2011,Noah Key,2,0.7519
OH,2011,David Kaminski,2,0.7444
OH,2011,Drew Kaser,2,0.7444
OH,2011,Johnny Robinson,2,0.7382
OH,2011,Dylan Brumbaugh,2,0.7333
OH,2011,Matt Fox,2,0.7333
OH,2011,Kyle Pohl,2,0.7333
OH,2011,Ben Russell,2,0.7333
OH,2011,Terrell Bates,2,0.7333
OH,2011,Eric Price,2,0.7333
OH,2011,Bryce Cheek,2,0.7333
OH,2011,Aaron Macer,2,0.7333
OH,2011,Evan Shimensky,2,0.7333
OH,2011,Nate Terhune,2,0.7333
OH,2011,Anthony Kukwa,2,0.7333
OH,2011,Isaiah Williams,2,0.7333
OH,2011,Tristin Boykin,2,0.7333
OH,2011,Cody Grice,2,0.7333
OH,2011,Jovon Johnson,2,0.7333
OH,2011,Luke Smurthwaite,2,0.7333
OH,2011,Hunter Maynard,2,0.7333
OH,2011,Jason Bitsko,2,0.7333
OH,2011,Avery Bailey,2,0.7333
OH,2011,Chevin Meadows,2,0.7333
OH,2011,Jeremy McCoy,2,0.7333
OH,2011,Mike Brown,2,0.7333
OH,2011,Mike McQueen,2,0.7333
OH,2011,Andrew Bohan,2,0.7333
OH,2011,Trent Toothman,2,0.7333
OH,2011,Brandon Purdum,2,0.7333
OH,2011,Anthony Pruitt,2,0.7333
OH,2011,Andrew Kummer,2,0.7333
OH,2011,Jesse Back,2,0.7333
OH,2011,Gabe Gilbert,2,0.7333
OH,2011,Tyler Williams,2,0.7333
OH,2011,Ian Wells,2,0.7333
OH,2011,Cheatham Norrils,2,0.7333
OH,2011,Diontre Delk,2,0.7333
OH,2011,Jarrell Jones,2,0.7333
OH,2011,Anthone Taylor,2,0.7333
OH,2011,Zach Steinmetz,2,0.7333
OH,2011,Chris Humphrey,2,0.7333
OH,2011,Kyle Payton,2,0.7333
OH,2011,Ron Willoughby,2,0.7333
OH,2011,Kris Strange,2,0.7333
OH,2011,Ben Ingle,2,0.7333
OH,2011,Devonte Morgan,2,0.7333
OH,2011,Tyler Tate,2,0.7333
OH,2011,Grant Venham,2,0.7000
OH,2011,DeVante' Strickland,2,0.7000
MI,2012,Aaron Burbridge,4,0.9590
MI,2012,James Ross,4,0.9499
MI,2012,Royce Jenkins-Stone,4,0.9403
MI,2012,Terry Richardson,4,0.9396
MI,2012,Dennis Norfleet,4,0.9241
MI,2012,Danny O'Brien,4,0.9215
MI,2012,Mario Ojemudia,4,0.9114
MI,2012,Devin Funchess,4,0.9095
MI,2012,Jamal Lyles,4,0.8968
MI,2012,Ronald Thompson,4,0.8948
MI,2012,Matt Godin,4,0.8901
MI,2012,Ben Braden,3,0.8836
MI,2012,Ruben Lile,3,0.8763
MI,2012,Kelby Latta,3,0.8635
MI,2012,Riley Bullough,3,0.8603
MI,2012,Juwan Lewis,3,0.8571
MI,2012,Laron Taylor,3,0.8550
MI,2012,Devin Church,3,0.8544
MI,2012,Brian Blackburn,3,0.8500
MI,2012,Evan Winston,3,0.8478
MI,2012,Kyle Knapp,3,0.8459
MI,2012,Drake Johnson,3,0.8440
MI,2012,Eric Wilson,3,0.8437
MI,2012,Jordan Fields,3,0.8428
MI,2012,Lester Liston,3,0.8393
MI,2012,Kodi Kieler,3,0.8382
MI,2012,Leviticus Payne,3,0.8371
MI,2012,Stephon Hall,3,0.8336
MI,2012,Robert Riche,3,0.8316
MI,2012,Jordan Woods,3,0.8316
MI,2012,Danny Larkins,3,0.8316
MI,2012,Prescott Line,3,0.8244
MI,2012,Dan Gibbs,3,0.8235
MI,2012,Tyler Goble,3,0.8234
MI,2012,Cooper Rush,3,0.8225
MI,2012,Nathan Ricketts,3,0.8181
MI,2012,Kevin Buford,3,0.8139
MI,2012,Brandon Berry,3,0.8119
MI,2012,Efe Scott-Emuakpor,3,0.8048
MI,2012,James White,3,0.8045
MI,2012,Michael Henry,3,0.8025
MI,2012,Matt Doneth,3,0.8003
MI,2012,Saylor Lavallii,3,0.7998
MI,2012,C.J. Brathwaite,2,0.7956
MI,2012,Bill Albert,2,0.7956
MI,2012,Chauncey Briggs,2,0.7949
MI,2012,Daron Brown,2,0.7946
MI,2012,Drake Miller,2,0.7933
MI,2012,Joe Warner,2,0.7930
MI,2012,Donte Fox,2,0.7882
MI,2012,Matthew Thornton,2,0.7876
MI,2012,Alex Zmolik,2,0.7867
MI,2012,Collin Goetz,2,0.7824
MI,2012,Ben Steward,2,0.7822
MI,2012,Andrew Wylie,2,0.7816
MI,2012,Kevin D'Arcy,2,0.7816
MI,2012,Brandon Watkins,2,0.7782
MI,2012,Jabari Dean,2,0.7782
MI,2012,Tony Annese,2,0.7782
MI,2012,Michael Jorde,2,0.7775
MI,2012,Hunter Matt,2,0.7755
MI,2012,Darryl Goldsmith,2,0.7732
MI,2012,Dylan Anderson,2,0.7687
MI,2012,Gabe Sanders,2,0.7667
MI,2012,Marcus Forward,2,0.7667
MI,2012,Kyle Ready,2,0.7667
